"","logFC","logCPM","PValue","FDR"
"YDR108W",-0.410867746006544,5.68321368744892,0.265675528445861,0.576739732954627
"YDL160C-A",0.575372017387111,4.37738757962456,0.265706832918116,0.576739732954627
"YMR270C",0.399840065170741,5.12840107706685,0.265770256519529,0.576739732954627
"YOL069W",-0.383846828543977,5.62934100493413,0.265886643360873,0.576739732954627
"YHR218W",-0.436898998891598,5.37141070730002,0.265944473586618,0.576739732954627
"YBL103C",0.341913765670403,5.73152615291157,0.265975186798558,0.576739732954627
"YDR167W",0.322233807396638,6.29512158646053,0.266298174562572,0.576739732954627
"YLR363C",0.53187115674052,5.18778032042995,0.266378211662087,0.576739732954627
"YKL220C",-0.658447761504256,4.06156033143925,0.266391877299399,0.576739732954627
"YPL096W",-0.324249329245403,5.91882313020505,0.266399880478468,0.576739732954627
"YDR321W",0.589720253149227,6.41348156940976,0.266580749600967,0.57689222697409
"YBR036C",-0.317007594877429,7.76375834574749,0.266774732910953,0.5770729626198
"YOL012C",-0.336359398878923,6.4854995825035,0.267036722924016,0.577400596256233
"YAR014C",0.307537962802538,7.30971178590632,0.2672724966614,0.577671296052607
"YNL177C",-0.359259449133556,6.60889973794264,0.267621974636872,0.578187425766344
"YOL027C",-0.329777211856879,7.1687229139364,0.267825600406696,0.578225619485814
"YPL066W",0.367776154516593,5.9361280966584,0.267861025872066,0.578225619485814
"YBR201W",-0.482130377042254,5.19711451985217,0.268231436751012,0.578786049395822
"YPL149W",-0.492062674287291,4.84229131220504,0.268503706516035,0.579134336432605
"YHL021C",-0.445905209427215,10.3760804741162,0.26870040568888,0.579319405414243
"YJL072C",0.45976002126491,4.77764369360995,0.269188713428184,0.580132771843578
"YLR059C",0.347761721890169,5.78277797546802,0.269875735255148,0.5811793192552
"YIR019C",-0.547552344554253,4.25958512416751,0.270062565177513,0.5811793192552
"YML041C",-0.601887873018717,4.74073211632182,0.27008659609511,0.5811793192552
"YLR360W",-0.3506829321466,5.87408404136721,0.270149237805973,0.5811793192552
"YLR281C",-0.605694974954074,4.50670475567018,0.270389748228191,0.5811793192552
"YBL014C",0.391550159229452,5.26455602011566,0.270536762904857,0.5811793192552
"YPL167C",0.470255910809874,5.21789150989854,0.270593113802761,0.5811793192552
"YGR040W",0.410730923700401,5.43382460910183,0.270770274054821,0.5811793192552
"YGL127C",-0.547696756929834,4.45217554023647,0.270789697988788,0.5811793192552
"YGL011C",-0.364943951945909,8.28809080389347,0.270870517049389,0.5811793192552
"YDR353W",-0.386128847143736,8.46627620785288,0.270898093871825,0.5811793192552
"YJL085W",0.403763963496217,5.70891276170242,0.271166404561161,0.581516131948893
"YEL034W",0.459396082832906,10.9684959964162,0.271623715347014,0.582257812463193
"YNL216W",0.34787110661784,6.5717748804346,0.271776099134719,0.582345505282925
"YDL159W",-0.350058152139477,6.00247702953126,0.272889554280167,0.584384727732907
"YOR291W",0.28807975775721,7.18664299900684,0.272951519078923,0.584384727732907
"YGL167C",0.284922970510387,7.26713366815517,0.273189219541664,0.58465402822026
"YNL026W",-0.380329225926124,6.23941932957456,0.273308954510759,0.584670752810895
"YDL121C",0.401130443721557,5.36063282846322,0.273502998449488,0.584846362627968
"YDR472W",0.399452150941517,5.56982588678667,0.273878303787959,0.585290675387542
"YDR243C",0.58388550389969,4.87715746083207,0.273934858599261,0.585290675387542
"YLL031C",-0.336545029494168,6.79949881481213,0.274260308077627,0.585718591357115
"YLL050C",-0.396431061300131,8.30785511739529,0.274359378455372,0.585718591357115
"YKR064W",0.359346930571753,5.69569861210775,0.275302902674978,0.587221604498067
"YDR128W",-0.320236574041893,6.36454466834579,0.275306750723848,0.587221604498067
"YPL014W",0.38333930232301,5.94805140847368,0.275400637637876,0.587221604498067
"YGR287C",-0.320109821274889,7.54007684800424,0.275707724509951,0.587521241041654
"YOR114W",-0.609371885775206,4.7073562616981,0.275766095527208,0.587521241041654
"YLR192C",0.461884866551527,8.35161547922047,0.276634314870303,0.589130721925179
"YLL038C",0.426474539216965,4.94757853441929,0.276802104768057,0.589138618367544
"YCL026C-B",-0.406588945531042,5.28188480079347,0.276932614702435,0.589138618367544
"YMR261C",-0.393915282215797,9.09028434858264,0.276989849164442,0.589138618367544
"YFL025C",-0.369940952944196,5.57859869948844,0.277089124297292,0.589138618367544
"YJL197W",0.30464565044165,6.33198825758385,0.278152347466853,0.591158609913279
"YGR075C",0.497689084989407,4.75854398983038,0.278814116495317,0.591619016953724
"YML038C",0.361783521888538,5.59553421660179,0.2788197735625,0.591619016953724
"YKL045W",-0.414385980765093,5.97266970334192,0.278820505676254,0.591619016953724
"YJL092W",-0.441922685869303,6.73087610351473,0.278885789626051,0.591619016953724
"YPL059W",-0.297449142596389,6.38805299997334,0.278935229471099,0.591619016953724
"YOR097C",-0.457021486554161,5.34938427435793,0.279211364967696,0.591964354947745
"YLR426W",0.475175972822391,4.93819657460049,0.279548401233538,0.592438477908317
"YCL008C",0.31110422216785,6.41316495455028,0.279870433329981,0.592880431352725
"YKL104C",0.370217511531314,8.11119534124348,0.280039161775808,0.59299739810167
"YER005W",0.317581404354927,6.10264354622607,0.280466112878321,0.593660848329153
"YLR421C",-0.292936978053959,6.90844923123513,0.280633713652946,0.593775018275816
"YER059W",-0.322428952942371,5.77124462462476,0.280852228596424,0.593996778213652
"YGL186C",-0.336075692887895,7.0469894287955,0.281073816781189,0.594224855874112
"YLL007C",0.520458802767691,4.68146701777187,0.281480281236263,0.594843442224207
"YLR177W",-0.379078596333737,8.44867428652867,0.282459828068934,0.596672115581121
"YPL252C",-0.556141679428838,4.77775687036208,0.283364312136905,0.598340811076471
"YJR126C",-0.304800996243933,7.37704215749961,0.283767109219209,0.598949243863091
"YLR181C",-0.294376236288234,6.42941567852115,0.284311664587189,0.59985627455714
"YJL128C",-0.285885381259927,6.7171508665466,0.28476225260801,0.600141808606817
"YGL163C",-0.432824607501518,6.41364276522396,0.284801911186598,0.600141808606817
"YGR135W",-0.354508697827444,8.09945299559122,0.284898339183411,0.600141808606817
"YMR237W",-0.292690888861523,7.51284641947708,0.285004788762718,0.600141808606817
"YOR202W",-0.692894416715963,7.35257297601044,0.285100943733881,0.600141808606817
"YPR029C",0.282573417048127,7.27979100028966,0.285136288086164,0.600141808606817
"YJR029W",-0.569179609445086,8.46061343063171,0.285458993446363,0.600579050247202
"YGR024C",0.325157083543504,6.04729674501943,0.285660230799463,0.600638420753478
"YIR004W",0.292184911080405,6.67261016601721,0.285818946046307,0.600638420753478
"YHR119W",0.396151230521333,6.46747744604691,0.285832142801138,0.600638420753478
"YIL139C",0.532572658285441,4.12212650703406,0.286704666217882,0.602229664785773
"YFR052W",-0.328251982172454,7.30404399316174,0.286931486184955,0.602463860060371
"YGL013C",-0.281064872080643,6.92262583294591,0.287112037729211,0.602600757371393
"YOR128C",0.466468766023645,9.17026125126207,0.287620242386931,0.60316404304929
"YDR197W",-0.367902224955234,5.69806415527653,0.287962359507826,0.60316404304929
"YNL290W",0.301929508617817,6.34580148655763,0.288101823393307,0.60316404304929
"YNL154C",0.344648024744902,8.0523756430372,0.288130604432096,0.60316404304929
"YPL040C",-0.353518852830249,5.84430748944865,0.288149032318258,0.60316404304929
"YER053C",-0.368826559119271,8.55876783460658,0.288266874636936,0.60316404304929
"YLR133W",-0.296056213547738,6.97249788284026,0.288401073986843,0.60316404304929
"YOR033C",0.361931157619777,5.90168824725166,0.288571868770115,0.60316404304929
"YBR218C",-0.586202194398764,9.39135623428599,0.288698116419856,0.60316404304929
"YKR046C",-0.38826766844882,9.08824483548048,0.288722181588427,0.60316404304929
"YHR143W-A",0.479370659915726,4.43442875039623,0.288736899309938,0.60316404304929
"YNL076W",0.293857117502553,6.39010596887421,0.288765940211768,0.60316404304929
"YDR296W",-0.318041739478838,6.26607876076289,0.289120595870383,0.603663466357667
"YFL038C",-0.373973283112871,8.51560884170713,0.289431472286817,0.604071119147555
"YPL106C",-0.412214101869552,10.3172098450884,0.290246764221745,0.60553078925495
"YDR322W",-0.311588486508009,5.87879802925918,0.290696144599701,0.60622621133287
"YDR280W",0.341589393060893,6.03420849646052,0.291338224828956,0.607229288232983
"YEL071W",0.386274717176751,8.91488058577443,0.291409614395117,0.607229288232983
"YHR200W",-0.305691005989092,7.66317580551547,0.292436911444207,0.609126963869432
"YER174C",0.499801629488773,5.98028854577332,0.293163874593927,0.610397800270497
"YLR323C",-0.594635284096811,4.16562610697379,0.294247167014757,0.612409243221152
"YBL001C",-0.370736957980892,6.68108815827994,0.294544099663916,0.612749416998819
"YPR106W",-0.329196561301995,5.98908258119081,0.294645202048437,0.612749416998819
"YMR077C",0.372603431049193,5.26007083807792,0.294937533165506,0.612943256613935
"YMR083W",-0.446744426227444,9.50944841724032,0.294973075636951,0.612943256613935
"YGR046W",-0.306895693733109,6.10271929659931,0.295121736206985,0.612991944305793
"YDR153C",0.285997371444467,6.93315938491055,0.295231189102867,0.612991944305793
"YML074C",0.441750795008731,8.71650713358804,0.296159693793028,0.614253726119847
"YNL123W",0.326139750061115,6.83643515143192,0.296188856924976,0.614253726119847
"YAL032C",-0.439261885200158,5.30580189157783,0.296229198858533,0.614253726119847
"YHR109W",-0.596587504877662,4.2461251512702,0.296309224697935,0.614253726119847
"YNCH0008W",0.431458923732468,8.66273375166726,0.29656336947812,0.614512919299382
"YJL012C",0.386902241275922,8.18385015384362,0.29666952191291,0.614512919299382
"YER129W",0.28087034322404,6.7529941029328,0.297494696868309,0.615691950887215
"YPR011C",-0.347062475192762,5.8841771692967,0.297756340522584,0.615691950887215
"YML020W",0.336110507808554,5.98167956650754,0.297767596171208,0.615691950887215
"YER018C",0.526429533383925,5.21206623269438,0.297768997474618,0.615691950887215
"YDR020C",0.469145482778356,4.47826351542781,0.297919928994382,0.615691950887215
"YPR104C",0.364653264352227,5.77046729337106,0.298030987630496,0.615691950887215
"YGR065C",-0.403134260613858,4.8239957207247,0.298070965105448,0.615691950887215
"YPL036W",-0.513392719723564,4.34978136473446,0.298181591834735,0.615691950887215
"YDR169C",-0.283377040572423,6.8747875473815,0.298402291153688,0.615904215324719
"YGR154C",-0.801864159264035,4.17265497732477,0.298859777308342,0.616197814165587
"YLR454W",-0.329078996922171,7.72846425905806,0.298875032277116,0.616197814165587
"YOL031C",0.328548489693534,5.76437523603971,0.298952307392893,0.616197814165587
"YHR114W",-0.276583385501098,6.67898547528941,0.299115964351959,0.616197814165587
"YHR195W",-0.274772054901462,7.08366259743481,0.299134314074259,0.616197814165587
"YML011C",0.503666838165375,4.67712782802736,0.29939704995163,0.61649593573012
"YBR133C",-0.284699558403117,6.78679622823497,0.299545359290982,0.616558296665127
"YPR091C",-0.287925894445283,7.46419955294497,0.299970941352663,0.617191097922926
"YLR148W",-0.319062744131799,6.36719675073566,0.300445364594961,0.617295126250156
"YDR131C",-0.375688720769352,5.50275302549543,0.300540126086407,0.617295126250156
"YNL045W",-0.290415823527466,7.48883337520582,0.300622979338704,0.617295126250156
"YLR214W",-0.42731809184154,4.94288686385983,0.300641489616528,0.617295126250156
"YOL053W",-0.32015080995831,5.74546124945224,0.300669322164168,0.617295126250156
"YLR350W",-0.285349879526579,6.96624943983359,0.300829884220945,0.617295126250156
"YCL034W",-0.307736057805897,7.59206217679502,0.300848658390677,0.617295126250156
"YHR152W",0.353965067093269,5.61685355818587,0.301138008011648,0.617646232372536
"YCR032W",-0.373825682741654,6.47141992141542,0.301261345425744,0.617656698784963
"YJL116C",0.445124929652453,5.1514393128292,0.301441820886899,0.617761951903813
"YJL062W",0.282092977736192,6.13202448472948,0.301549191683523,0.617761951903813
"YPR115W",-0.304167506910785,7.73617297469947,0.302022324563464,0.617933172791686
"YNR004W",0.598000860354153,3.93887257486998,0.302041052478232,0.617933172791686
"YDR240C",0.47621246296207,4.82194568613958,0.302065729485382,0.617933172791686
"YKR080W",0.484998363294715,8.44572054783368,0.302105919469748,0.617933172791686
"YMR150C",-0.35434287799634,5.47094306324245,0.303067498081639,0.619657381596274
"YCR071C",-0.4406671151537,5.29800997457945,0.303244659376835,0.619777034657507
"YIL151C",-0.293733430180499,6.36149719921347,0.303721210474297,0.62050825323337
"YPL078C",-0.371896764417417,8.71722252581064,0.303856393047992,0.620541750305985
"YHR191C",-0.450697564509426,4.90911044656395,0.304081349891301,0.62075848840647
"YFR009W",0.324788978701015,7.98654941616796,0.304310499255875,0.62098361254402
"YOR292C",-0.315391009903832,5.72557101415708,0.305502116591731,0.62317183017384
"YPL057C",0.310051959216643,7.82269085784484,0.30582502182075,0.623273261510526
"YBL009W",0.29792652520483,5.79973856568368,0.306081204892533,0.623273261510526
"YJL019W",0.383868401178706,5.20379310249532,0.306082556108434,0.623273261510526
"YMR272C",0.281697366970239,7.57776975274995,0.306119372987698,0.623273261510526
"YOL006C",0.269629771414518,7.05992336570159,0.30614838993798,0.623273261510526
"YML069W",-0.299341546809882,7.56422124481089,0.306645433765958,0.623872454856978
"YDR485C",-0.281240142674774,6.79141320808839,0.306681558972573,0.623872454856978
"YLR328W",0.383976029054201,6.68620601423759,0.308359166244991,0.627040982664007
"YDR196C",-0.352715653827936,6.41420005790125,0.308561143919557,0.627207554799908
"YGL093W",-0.272649848401045,7.04442568027093,0.308836954690746,0.627524018399244
"YPR178W",-0.332291909446431,5.6196620445588,0.309101584930705,0.627605987816593
"YDL010W",-0.359083095179449,5.29836300344124,0.309117574014566,0.627605987816593
"YPL241C",0.486985437748757,4.44210187837851,0.309498382912068,0.628135024216255
"YBR136W",-0.321546502908917,6.12692856348061,0.309881683320248,0.628489993052225
"YOR352W",-0.31665053577577,5.7470688616685,0.30991390162759,0.628489993052225
"YIR023W",0.354415154105151,5.944050433606,0.310268185176858,0.628964299326312
"YIL140W",-0.339162994546981,6.12911089189779,0.311028090110758,0.630260179495191
"YPL008W",0.497081123912334,5.28390893006992,0.31115028614736,0.63026331711276
"YER171W",0.284505037855733,6.0877163544131,0.311864479533072,0.631359267329593
"YJR012C",0.493900471789109,4.44391002609818,0.31203333175279,0.631359267329593
"YMR129W",0.26347867572825,6.81241768799965,0.312053910460377,0.631359267329593
"YER057C",-0.315964491427818,6.79536558404608,0.312358587437874,0.631551154077316
"YNL071W",-0.371844509371362,9.31343810995536,0.312410438215463,0.631551154077316
"YEL072W",-0.570373774433445,4.80391689952542,0.312613761289196,0.631551154077316
"YLR082C",-0.38188080452514,5.27331189280363,0.312806154526218,0.631551154077316
"YKL163W",0.363574315990369,5.16971244917352,0.312890605678794,0.631551154077316
"YOL042W",0.384133962185075,5.65990383681565,0.312933771939876,0.631551154077316
"YNL245C",0.381987003175749,5.02503261542415,0.312995011084642,0.631551154077316
"YOL081W",-0.334578943730338,8.14833423416394,0.31351835969996,0.632246648400092
"YDR127W",-0.599505860401878,8.57202507007592,0.313679034862769,0.632246648400092
"YKL217W",-0.388559790474842,7.37391472658099,0.313810738418213,0.632246648400092
"YKR058W",-0.292599878630171,7.64529797452387,0.313876126945766,0.632246648400092
"YJR064W",0.33200606101878,7.95354396517852,0.31394483268565,0.632246648400092
"YPR009W",0.388772646032281,5.59582711264163,0.314287127875311,0.632671392400469
"YDL113C",-0.280479042946541,7.07023544920846,0.314575639764693,0.632671392400469
"YHR146W",-0.319269438951227,7.88804568906112,0.314635322904416,0.632671392400469
"YML009C",-0.512183677148981,4.87697691956276,0.314640175623357,0.632671392400469
"YER081W",-0.336235361894619,8.1220899207135,0.315121743243122,0.633395916391715
"YPR180W",-0.307748002023057,6.04420728269237,0.315565822155057,0.633978206873391
"YLL029W",-0.354583347276758,8.70849468324893,0.315755347236913,0.633978206873391
"YKL002W",-0.300078504393467,6.57186202010467,0.315846456276509,0.633978206873391
"YOR337W",0.487861387893915,4.53092626173422,0.316051004079331,0.633978206873391
"YLR373C",-0.354259677399351,6.34566370786691,0.316164448585779,0.633978206873391
"YDL019C",-0.357733490592757,8.69339900395578,0.316194356965846,0.633978206873391
"YNR028W",0.324870764897275,6.07086760599555,0.316260950825432,0.633978206873391
"YAL023C",0.337210748872028,8.43889228166921,0.316417259762359,0.634025513256118
"YLR312W-A",-0.326891121590155,5.54077658999518,0.316786657324649,0.634025513256118
"YGL062W",-0.395289479507275,9.97952593379728,0.316870200725902,0.634025513256118
"YGL159W",-0.35625230192221,5.48371783448598,0.316921962350411,0.634025513256118
"YLR215C",0.52934499545534,4.74520912043247,0.3169690514515,0.634025513256118
"YPR036W",-0.363373689558447,8.74268722988379,0.317128924807293,0.634025513256118
"YAL042W",0.349859945199012,7.80226801293236,0.317134124452189,0.634025513256118
"YPR032W",-0.288909402650969,6.00893291540374,0.317415237408759,0.634050290119783
"YMR283C",0.435321086303762,4.81158208752473,0.317431776314623,0.634050290119783
"YLR028C",-0.362279446474662,8.9372895183498,0.317581106324097,0.634050290119783
"YOL067C",-0.423964775549291,4.75776923448196,0.317632007894999,0.634050290119783
"YDR463W",-0.293371403864147,6.9977737720592,0.317946488246273,0.634435620549477
"YEL001C",0.271077956800296,7.20739866248073,0.318258994948549,0.634604335138929
"YAR028W",0.498466110939348,4.49377647970936,0.31827801559885,0.634604335138929
"YMR266W",0.351956891729457,8.31643128408182,0.318395475191258,0.634604335138929
"YKL168C",-0.31910000069571,6.22711317868781,0.318891113807996,0.6353498011186
"YDR350C",-0.309856279941816,6.1424536460915,0.319374735119153,0.635861771419063
"YPR166C",-0.495240289743005,4.59992201836286,0.319391517650004,0.635861771419063
"YMR141C",0.485384668053408,4.62383878824894,0.319630776339118,0.636095685941164
"YGR076C",-0.397360077123345,5.22758860067708,0.320444723287415,0.637266903142542
"YBL047C",-0.356639213247776,9.01769377768427,0.320524140886372,0.637266903142542
"YMR113W",0.398373393762487,5.35590797830798,0.320660431890164,0.637266903142542
"YLR015W",-0.53579674296895,5.17592406955804,0.320925942147458,0.637266903142542
"YKR071C",0.345287588850161,7.39079315688948,0.320938886870356,0.637266903142542
"YGL190C",-0.296518727000317,7.34543341836709,0.320951229358352,0.637266903142542
"YPL112C",0.307070277945525,5.97210726002476,0.321257665880599,0.637632996413469
"YPR074C",0.399766808691383,9.72722389048682,0.322210297069204,0.638973304837692
"YNR023W",0.335371333413071,5.77504583981164,0.322235577216858,0.638973304837692
"YPR045C",0.279514328668308,6.36718955398371,0.322299896295429,0.638973304837692
"YGL071W",0.30065145636682,6.00721116385368,0.322492883730606,0.639010931525614
"YBR271W",0.588350146291574,4.7196788740669,0.322594689373032,0.639010931525614
"YMR137C",-0.557972048941426,5.21393173491053,0.322950474242225,0.639010931525614
"YGL040C",-0.299936059539452,7.40919881204438,0.323022870586091,0.639010931525614
"YGR007W",0.301533237046638,6.16820141363639,0.323209008732189,0.639010931525614
"YNL190W",0.276656183280349,7.61086160304083,0.323317172759125,0.639010931525614
"YOL048C",-0.325701935128488,6.34621786019756,0.323350256872369,0.639010931525614
"YBR082C",-0.341210478611274,8.50671693415483,0.323498177890128,0.639010931525614
"YGL255W",0.558438133409284,5.32380284673947,0.323570960931117,0.639010931525614
"YMR172W",0.331943235568305,5.83332261109242,0.323615812383247,0.639010931525614
"YEL047C",-0.262493241426808,6.8417020898962,0.323664418992491,0.639010931525614
"YGR260W",0.339536963057278,8.13519711486086,0.323788949922647,0.639015290667135
"YDR270W",-0.356840215945915,6.23230602860156,0.324499408546413,0.640175570334766
"YDL245C",-0.52680291358689,4.5898362549337,0.325107651487334,0.641133398025607
"YDR365W-B",-0.53258326762201,8.05732391080472,0.325313414316876,0.641297085430702
"YEL017W",-0.349706454440172,6.21582277296404,0.32653304331612,0.643458550842478
"YDR414C",0.356430110243866,5.16500965929154,0.32681797701655,0.643553752528644
"YML048W",-0.329788091520216,8.46157075600176,0.326831706859181,0.643553752528644
"YGR161C",0.3068882721166,6.44064583193712,0.327052769365028,0.643553752528644
"YKL207W",-0.255783870845166,7.13911495211098,0.327074121930235,0.643553752528644
"YGL110C",0.302593815817611,6.08881735818408,0.327388384993956,0.643929564461004
"YMR166C",-0.354736449922098,5.59721904328739,0.327695067727155,0.644290189614851
"YGR185C",0.536056769711236,8.40891614754222,0.328027627564017,0.644317483481472
"YMR190C",-0.283895011726481,6.05185754832238,0.328063921742263,0.644317483481472
"YPR159W",0.290786445634524,7.88611874288895,0.328131699706299,0.644317483481472
"YDR469W",0.419492950665844,4.87742881322192,0.328319164847617,0.644317483481472
"YDL240W",0.45323818724668,4.88357494888817,0.328404374901298,0.644317483481472
"YJL139C",-0.351504129341195,5.36565657134473,0.328527385616316,0.644317483481472
"YER124C",-0.285733406927906,7.5687587120942,0.328572315466049,0.644317483481472
"YGR100W",-0.263640737908819,7.16154801255134,0.328895063671117,0.644708372464509
"YDR477W",-0.290839898421991,7.79021741599257,0.329203524944338,0.645070973109235
"YKL064W",-0.290277767445423,7.79849903796551,0.32958579834977,0.64557539187195
"YDR159W",-0.293330406810529,6.34624383676005,0.329708105956042,0.64557539187195
"YDR422C",-0.318530987923648,6.54133376340686,0.329934628215837,0.64577688190316
"YKR087C",0.368134537617448,5.4798806633432,0.330113424972173,0.645884843466154
"YDR261C-D",-0.479000784771236,8.06934283602228,0.330399532000906,0.646202603958342
"YDR326C",0.264041913505747,6.81349919892908,0.330662748594346,0.646475373748826
"YDR236C",-0.344299722824361,5.24504222564383,0.33119902806701,0.647281602178099
"YNL149C",0.274016207217103,6.86448681682264,0.331548046389372,0.647476336136722
"YPL105C",0.295136291435793,8.02000509654263,0.331667356451564,0.647476336136722
"YJR102C",-0.398386738185783,4.82046558042253,0.331701130329558,0.647476336136722
"YPL254W",0.519489894082965,4.80724414205211,0.331910188657766,0.647476336136722
"YIL001W",0.410924298748512,5.14171404544463,0.332070173452306,0.647476336136722
"YMR071C",-0.289364383223182,6.63605814342585,0.332188579179958,0.647476336136722
"YKR099W",0.504333843692909,4.99452768174454,0.332345003903398,0.647476336136722
"YDR019C",-0.340715037106575,8.73589592358408,0.332524752565774,0.647476336136722
"YDR461W",0.49870669505608,5.65750245255559,0.332602338018275,0.647476336136722
"YPL063W",0.308733514782595,7.69891576500433,0.332610838866502,0.647476336136722
"YMR104C",0.299935915715607,8.07856941641467,0.33273148202872,0.647476336136722
"YPL140C",0.306194484712851,5.83534648795896,0.332785980575632,0.647476336136722
"YJL129C",0.2510374751607,6.83207100176804,0.333071948243779,0.647688405925112
"YLR201C",-0.324393203946531,6.19419144523248,0.333142945390654,0.647688405925112
"YML032C",-0.281189643818716,6.64628882132757,0.333893276254106,0.648893678722105
"YDR263C",-0.620534333477027,4.30675392049109,0.334091055475677,0.648893678722105
"YJR049C",-0.269627898427278,6.65873840189465,0.334135527519614,0.648893678722105
"YML105C",0.3375820866101,6.25598351228091,0.334314174202261,0.648999348209814
"YDR247W",-0.321491845797864,6.24931495823247,0.335306576079587,0.650488265453997
"YKL190W",-0.295410751640373,6.3361867674736,0.335441898039244,0.650488265453997
"YDR489W",0.552042803201336,5.03452961264021,0.33545470657218,0.650488265453997
"YJL099W",0.437053580319653,5.28637658981317,0.335780357157623,0.650818907915906
"YMR147W",0.411010487928981,4.83504418175661,0.335874382798867,0.650818907915906
"YBR273C",-0.268742826217835,7.09927363166031,0.33601539781912,0.650850737192096
"YBR223C",-0.333846971644424,5.46977464992052,0.336636542012374,0.651620212053033
"YIL008W",0.421046623723671,5.14669791546944,0.336701511577322,0.651620212053033
"YJL013C",-0.322155887167204,5.64895685823496,0.336786863044255,0.651620212053033
"YBL111C",-0.363810966079855,5.39320775626516,0.33733088091999,0.652207029512326
"YER016W",0.263936020886798,6.46572545859552,0.337339853319737,0.652207029512326
"YDR145W",0.259816592093,7.25713126752057,0.337521022799373,0.652315879801673
"YNL139C",0.256267951697768,6.6839512320339,0.338124258413581,0.653240061372983
"YJR088C",-0.259900662540309,6.5770920950551,0.338672375281404,0.65405711218856
"YGR010W",-0.357651361751309,5.63744540405388,0.338823734685848,0.654107609016582
"YLR457C",0.437407833681798,4.41282136134491,0.339371466127772,0.654922991891939
"YPL110C",0.294839708514886,6.47830360716386,0.339597031892195,0.655116283088931
"YPR109W",0.350910225655502,5.38094971789819,0.340164777630224,0.65596928694732
"YBR014C",-0.361199642489468,5.79429264709335,0.340392424245687,0.656166060612349
"YMR186W",-0.375875938008391,11.0780585136566,0.340580786404529,0.656286989368225
"YOL016C",-0.38810775964939,7.79254497584957,0.341664215070961,0.658131954104241
"YER013W",0.278582233071932,6.0092520373106,0.342070148950355,0.658499488042073
"YPR063C",0.38523061563717,6.44236552309081,0.342107122998887,0.658499488042073
"YBR106W",0.361357890063398,8.02578217632634,0.343505152418892,0.660946930473772
"YGL019W",0.264235996161129,7.21760168899246,0.344052035199751,0.661747190720157
"YIL159W",0.580728113056807,4.5777313657425,0.344179466107156,0.661747190720157
"YPL107W",-0.388383761529886,5.42180489393058,0.344301084298887,0.661747190720157
"YLR256W",0.285782041549071,7.62147388054248,0.344530443148126,0.661944477751309
"YIL041W",-0.322015088102473,8.18375672250867,0.345803266519114,0.664145685402886
"YLR108C",0.377059308420263,5.46738535983648,0.347080824693796,0.666354365380518
"YPL011C",0.296734915488335,5.63956600321508,0.347579090200276,0.666718025604046
"YIL092W",0.473228333371717,4.65753751019374,0.347722654581505,0.666718025604046
"YER147C",-0.407181474997083,5.42808701851531,0.347822604391768,0.666718025604046
"YHR026W",0.282957584197161,7.64342195143184,0.347943082022823,0.666718025604046
"YLR084C",0.339493497543077,5.37468724140021,0.348011809542346,0.666718025604046
"YIL128W",0.298381738632386,6.23158058431633,0.348035998434578,0.666718025604046
"YHR207C",-0.278452244398488,5.97121219415728,0.348478414527755,0.6671341237434
"YBL099W",-0.362018020136641,10.9651284170443,0.348508618624758,0.6671341237434
"YGL105W",0.392675406554405,8.83338871499572,0.34864331887929,0.667147508360957
"YGR091W",0.342969423450951,5.27155861538724,0.349044616314692,0.667670844243116
"YOR348C",-0.314455730561455,7.29021173356944,0.349412857931667,0.668087349154951
"YML085C",-0.35248405939578,8.83563745437808,0.349537071371871,0.668087349154951
"YDL139C",-0.533317622312764,4.04675300106366,0.349677045148333,0.668087349154951
"YOR062C",0.302188376417893,5.64836382666096,0.350092030800832,0.668087349154951
"YGL004C",-0.3250868203737,5.94789043882858,0.350143175583604,0.668087349154951
"YFL017W-A",-0.484222149506915,4.29212719189044,0.350295744218625,0.668087349154951
"YBR150C",-0.252594192052447,6.29776400369467,0.350437003557185,0.668087349154951
"YBR263W",0.304496399644422,8.03032311760057,0.350639402857284,0.668087349154951
"YPL117C",0.292179066352794,7.83013494127806,0.350705204231497,0.668087349154951
"YCR052W",0.308466298543331,6.46278578686285,0.350759792796759,0.668087349154951
"YBL025W",0.458647708603378,4.14201193968627,0.350907211808328,0.668087349154951
"YPL056C",-0.397167898474971,4.70698549828795,0.351052208025455,0.668087349154951
"YNL263C",-0.27281265538157,6.44344675244473,0.351176632984047,0.668087349154951
"YJR139C",-0.35812059082482,9.20613568581493,0.351268640849052,0.668087349154951
"YBR125C",-0.327197592774225,5.79104606841393,0.351271933185511,0.668087349154951
"YJR001W",-0.340860586140415,7.86065022305432,0.351343506319445,0.668087349154951
"YBR212W",-0.295416464004156,8.0470388916726,0.351436453958233,0.668087349154951
"YPR117W",-0.269825080051031,6.46847186986139,0.352467279740001,0.66961831253855
"YBL037W",-0.29389553171094,6.33872088861128,0.352498154571404,0.66961831253855
"YDR121W",0.336989859056213,5.26243653310302,0.352930878937841,0.669792505767964
"YER020W",-0.317726115171894,8.1459618377619,0.35295100751111,0.669792505767964
"YLR094C",0.289744299013436,5.6970789667456,0.352974496244105,0.669792505767964
"YOL095C",-0.563274895332187,4.47394408404421,0.353580085168055,0.670698026477096
"YLR047C",0.398832416574967,5.44455400986884,0.354555020799761,0.672226226019345
"YNL244C",0.314511819394026,7.02779603873509,0.354680397669129,0.672226226019345
